text,label_score,label,target_predict,target_predict_label
"[20] Matthew O’Shaughnessy, Gregory Canal, Marissa Connor, Christopher Rozell, and Mark Davenport.",,,0,not_related
"Although there are some works [28, 37] that can be used to extract causal explanations, they often make strict assumptions about the underlying data format, so they cannot be compared fairly, and we put the comparison in Appendix E.",,,0,not_related
Recent works (Pearl 2009; O’Shaughnessy et al. 2020) introduce the information flow to measure the causal influence of the learned representation on the output of the predictor.,,,0,not_related
"2021a), and causal explanations (O’Shaughnessy et al. 2020; Holzinger et al. 2022), etc.",,,0,not_related
"For instance, a similar relationship between data structure and feature redundancy has been reported in various domains, including time series Radovic et al. [2017] and graph structures Liu et al.",,,0,not_related
"Neural network (NN) models enriched with causal knowledge have demonstrated their ability to achieve robustness [36], invariance [27, 9], and provide interpretable explanations for human understanding [3, 26, 17].",,,0,not_related
"In training such NN models imbued with causal knowledge, two primary tasks emerge: (1) acquiring a comprehension of causal relationships between input and output neurons [15, 21, 17], and (2) validating and explaining the acquired causal relationships [3, 16, 26].",,,0,not_related
"They often employ causal graphs, gradient-descent, discriminative and evolutionary algorithms to generate contrastive examples (CEs) while satisfying feasibility constraints (Ustun, Spangher, and Liu 2019; O’Shaughnessy et al. 2020; Goyal et al. 2019).",,,0,not_related
"In practice, one can also use the MI term I(α;Y ) as suggested in O’Shaughnessy et al. (2020).",,,0,not_related
"Note that, although we do not use “do” operator to introduce intervention, O’Shaughnessy et al. (2020) shows that I (α→ Y |do (β)) = I (α;Y |β) from the rules of do-calculus.",,,1,related
[30] developed a method for causal explaining black-box models.,,,0,not_related
"Simplifying causal metric for training the selector: We choose RED, which is an information theoretic causal strength measure to train the selector as it satisfies:  It can capture the non-linear, and complex relationship between input and output variables that is common in black-box DL models [30].",,,1,related
"Debugging and Explainability: Most of the existing works on explainability of deep networks focus on inspecting the decisions for a single image [2,8,9,15,33,37,40,41,53,56, 62,63,65,69].",,,0,not_related
"At the same time, the language of causality is advocated as a precise and powerful way of extracting explanations [18].",,,0,not_related
We follow an information-theoretical approach to measure the flow of information [18] to quantify faithfulness.,,,1,related
…the behaviors of black-box machine learning (ML) models has drawn significant attention (Ghorbani et al. 2019; Kim et al. 2018; Koh et al. 2020; Pedapati et al. 2020; Jeyakumar et al. 2020; Heskes et al. 2020; O’Shaughnessy et al. 2020; Heskes et al. 2020; Huai et al. 2019; Yao et al. 2021).,,,0,not_related
"Recently, interpreting and understanding the behaviors of black-box machine learning (ML) models has drawn significant attention (Ghorbani et al. 2019; Kim et al. 2018; Koh et al. 2020; Pedapati et al. 2020; Jeyakumar et al. 2020; Heskes et al. 2020; O’Shaughnessy et al. 2020; Heskes et al. 2020; Huai et al. 2019; Yao et al. 2021).",,,0,not_related
Variational auto-encoders (VAEs) have shown promising results in learning causal [37] and interpretable [2] representations or interception of interpretable attributes [13].,,,0,not_related
"The work in [36] relies on Variational Autoencoders [24], but is limited by experiments on artificial toy datasets.",,,0,not_related
