text,label_score,label,target_predict,target_predict_label
"Similarly, the SOS bias scores measured using the NCSP metric in the inspected static word embeddings, are limited to the used word lists, and even if I use two different swear word lists and identity terms that are coherent according to (Antoniak and Mimno, 2021), using other word lists may give different results.",,,0,not_related
"This lack of positive correlation could be due to limitations in the used metrics to measure social bias in static word embeddings (Antoniak and Mimno, 2021).",,,0,not_related
"of target sets and attribute words are modified (Du et al., 2021; Antoniak and Mimno, 2021).",,,0,not_related
"Additionally, it has been shown that distance-based metrics can change considerably with different initialization (Antoniak and Mimno, 2021).",,,0,not_related
"This is prone to instability and data quality issues (Antoniak and Mimno, 2021; Blodgett et al., 2021) and difficult to adapt across languages.",,,0,not_related
"In this work, we define social bias as the unbalanced disposition (or prejudice) in favor of or against a thing, person or group, relative to another, in a way that is deemed as unfair (Adewumi et al., 2019; Antoniak and Mimno, 2021; Maddox, 2004).",,,1,related
"The lexica are adapted from public sources(4) and may be expanded as the need arises, given that bias terms and attitudes are ever evolving (Antoniak and Mimno, 2021; Haemmerlie and Montgomery, 1991).",,,1,related
"specific choices of templates, prompts, lexicon seeds, metrics, sampling strategies is also a concern (Akyürek et al., 2022; Antoniak and Mimno, 2021; Delobelle et al., 2021).",,,0,not_related
"The lack of robustness of the proposed metrics w.r.t. specific choices of templates, prompts, lexicon seeds, metrics, sampling strategies is also a concern (Akyürek et al., 2022; Antoniak and Mimno, 2021; Delobelle et al., 2021).",,,0,not_related
"Biased opinions arise from differing attitudes toward different groups, and in the biased expression, dominant and marginalized groups are usually assigned different attribute tags [5, 11, 18].",,,0,not_related
"Aside from exploring at the linguistic level [5, 18, 93, 94], some works investigate stereotypes and biases against different groups based on supervised datasets related to gender, race, religion, and immigrants [11, 120], aiming to develop more robust detectors and fairer generation models.",,,0,not_related
"to scrutiny: measures have been shown to be brittle (Ethayarajh et al., 2019; Nissim et al., 2020; Antoniak and Mimno, 2021; Delobelle et al., 2022), contradictory (Bommasani et al.",,,0,not_related
"In particular, several works (Ethayarajh et al., 2019; Nissim et al., 2020; Antoniak and Mimno, 2021) shows prior bias measures are highly sensitive to word list perturbations.",,,0,not_related
"Last, the majority of debiasing methods ground the bias by word list; different lists can lead to different debias performance (Antoniak and Mimno, 2021).",,,0,not_related
", 2020a), as well as assessing the reliability of the tests (Gonen and Goldberg, 2019; Ethayarajh et al., 2019; Antoniak and Mimno, 2021; Delobelle et al., 2021; Blodgett et al., 2021).",,,0,not_related
This directly addresses concerns related to using predetermined keywords without ensuring their concurrent relevance to each other within a localized data set [5].,,,0,not_related
"Relying on single-word poles for axes can be unstable to the choice of each word (An et al., 2018; Antoniak and Mimno, 2021).",,,0,not_related
