text,label_score,label,target_predict,target_predict_label
[19] demonstrate the manipulability of attention-based explanations and Wang et al.,,,0,not_related
These approaches involve recording the self-attention maps generated by the self-attention heads of the last block in the ViT model during inference.,,,0,not_related
"Despite these advancements, there are few contributions exploring the explainability of the ViT series of models.",,,0,not_related
"B. ViT Explainability
Currently, there remain few studies focusing on the explainability of methods belonging to the ViT family.",,,0,not_related
"First, we extract tLS from ViT.",,,1,related
"This approach consists of two main parts: generating alternative activation maps M and calculating the class-aware weighting scores w to extract class-aware patch tokens tc.
Generating alternative activation maps M : As discussed in III-A, ViT utilizes discrete tokens to convey information.",,,0,not_related
V iT (·) denotes the output vector of the ViT model.,,,1,related
"Most existing approaches only consider the direct use of the raw-attention map corresponding to the class token in the multi-head self-attention (MHSA) module to directly generate explainability maps in ViT [22], [23], [24].",,,0,not_related
"Some approaches have been proposed to generate explainability maps directly from the raw-attention map corresponding to the cls-token [22], [23], [24].",,,0,not_related
"We firstly generate the patch tokens tLS by removing the last layer class token tLcls from the output of the last layer normalization
4 ⋯ Transform er layers ⋯ ⋮
ViT•
⋯
s
⋯
“zebra” “elephant”
C classes
M
𝒕𝒕𝑺𝑺𝑳𝑳
P
G
w
ViT(X)
ViT(P)
X
⋯
Projection+ Position em
bedding
Reshape normalization
Hadamard product
Cosine similarity
×
Columnwise
Generate graph
Graph cut
𝒕𝒕𝒄𝒄
R-Out
Cut
ViT Share weights
Upsampling
Fig.",,,1,related
"To compute the weight scores w for each perturbation map Pi, we input both the perturbation map matrix P and the original image X into the pre-trained ViT model.",,,1,related
"In the Vision Transformer (ViT) architecture, each transformer block follows a specific arrangement of components.",,,0,not_related
"2) Implementation Details: In our experiments, we used the same pre-trained ViT-base model as the backbone for our explainability maps tests to ensure fairness.",,,1,related
"This type of explainability is particularly relevant for models with complex structures, such as Convolutional Neural Networks (CNNs) [6], [7], [8], [9], [10] and Vision Transformers (ViTs) [11], [12], [13], [14], [15], [16].",,,0,not_related
", raw-attention [22], [23], [24], rollout[25], grad-cam[30], and Hila’s method[26].",,,0,not_related
The emergence of Vision Transformers (ViTs) has revolutionized computer vision.,,,0,not_related
"A. Vision transformer (ViT)
The ViT model is a popular approach for image classification tasks that uses a transformer-based architecture.",,,0,not_related
"This sensitivity makes them susceptible to manipulations designed to hide the use of problematic features in the AI decision-making and deceive the human overseeing the system [7, 11, 28, 65, 92].",,,0,not_related
"However, using information from raw attention poses limitations to the complete use of the structural characteristics of vision transformers, which include multiple learning modules [24].",,,0,not_related
"(Jain and Wallace, 2019; Serrano and Smith, 2019; Pruthi et al., 2020), and on applying gradient-based methods (Li et al.",,,0,not_related
"This line of research includes a large body of work focusing on the analysis of the attention mechanism
(Jain and Wallace, 2019; Serrano and Smith, 2019; Pruthi et al., 2020), and on applying gradient-based methods (Li et al., 2016a; Sundararajan et al., 2017) to obtain input attribution scores.",,,0,not_related
"In doing so, we avoid the non-identifiability problem of transformer models (Pruthi et al., 2019).",,,1,related
"In spite of a number of supporters initially for this approach, there has been a recent wave of detractors of attentionbased explanations (Jain and Wallace, 2019; Pruthi et al., 2019; Serrano and Smith, 2019).",,,0,not_related
"Because we are factorizing h, we can generate explanations on embeddings without needing to deal with the complexities of attention layers (Pruthi et al., 2019); nor do we have to deal with the nonidentifiability of transformer models (Brunner et al.",,,1,related
"Recent debates have shown that attention maps and attribution methods are unreliable (Pruthi et al., 2019; Brunner et al., 2019).",,,0,not_related
"can be deceivable, determining the importance of the output only based on attention weights is not explainable [4].",,,0,not_related
"However, recent studies [14, 30, 42] showed that attention is not an explanation.",,,0,not_related
"Past work has used attention weights as a mechanism of providing explanations, but it has been observed that such explanations may not always be faithful to predictions [12, 17, 41].",,,0,not_related
"For example, using attention mechanisms may highlight associations entirely unrelated to a model’s output [44].",,,0,not_related
[28] use explanation-supervised models to substitute human participants in artificial simulatability studies to assess the quality of explanations.,,,0,not_related
"Recently, there has been promising progress on the topic of explanation supervision in the domains of image processing [19,29,2] and natural language processing [10,28,37].",,,0,not_related
The use of attention weights for explaining NLP models has been extensively debated and the general conclusion seems to point to the negative side (Jain and Wallace 2019; Serrano and Smith 2019; Pruthi et al. 2020; Bastings and Filippova 2020).,,,0,not_related
"Incorporating prior knowledge through selective attention is widely explored in natural language processing, especially in
recent NLP models with attention mechanism (Lin et al., 2016; Sukhbaatar et al., 2019; Pruthi et al., 2020; Beltagy et al., 2020; Wang et al., 2022).",,,0,not_related
"all modalities and textual data in particular (Pruthi et al., 2020; Ribeiro et al., 2016; Lundberg and Lee, 2017).",,,0,not_related
"ExAI is witnessing endeavors in
Papers accepted at Findings of Empirical Methods in Natural Language Processing (EMNLP), 2022.
all modalities and textual data in particular (Pruthi et al., 2020; Ribeiro et al., 2016; Lundberg and Lee, 2017).",,,0,not_related
", 2014) are widely used as an interpretability tool, but these attention maps are often unfaithful and unreliable (Jain and Wallace, 2019; Wiegreffe and Pinter, 2019; Zhong et al., 2019; Pruthi et al., 2020).",,,0,not_related
"Explainable NLP Heat maps generated from attention values from the models (Bahdanau et al., 2014) are widely used as an interpretability tool, but these attention maps are often unfaithful and unreliable (Jain and Wallace, 2019; Wiegreffe and Pinter, 2019; Zhong et al., 2019; Pruthi et al., 2020).",,,0,not_related
"While our study design does not explicitly account for this, even if perceptions vary at the instance level, our findings suggest that reliance would depend on the inclusion of sensitive features, which research has shown to be an unreliable signal for assessing algorithmic fairness [4, 26, 50, 54, 67, 73, 79].",,,0,not_related
", through adversarial attacks on explanation methods [24, 54, 79, 95].",,,0,not_related
", the exclusion of information that is evidently indicative of a person’s demographics, is neither necessary nor sufficient for an algorithm to be procedurally fair [54, 67, 79] or to not display bias in terms of distributive fairness [4, 26, 50, 73].",,,0,not_related
"Pruthi et al. (2020) again refutes argument (b), showing that with a simple training objective, they successfully guide the model to learn intended adversarial attention
distributions.",,,0,not_related
"For example, Pruthi et al. (2020) show that it is possible to attention weights can be a deceiving explanation to end-users.",,,0,not_related
"This suggests that although attention signifies the importance of the input modalities, it alone may not be enough for predicting DTAs or potential mechanism of action [36], [37].",,,0,not_related
", 2018, 2019), a lot of work questions attention explainability (Wiegreffe and Pinter, 2019; Jain and Wallace, 2019; Serrano and Smith, 2019; Bastings and Filippova, 2020; Pruthi et al., 2020).",,,0,not_related
"…is not reliable: although there is evidence that attention can play recognizable roles (Voita et al., 2018, 2019), a lot of work questions attention explainability (Wiegreffe and Pinter, 2019; Jain and Wallace, 2019; Serrano and Smith, 2019; Bastings and Filippova, 2020; Pruthi et al., 2020).",,,0,not_related
[83] manipulate the attention weights to whitewash problematic tokens in explanations that afect the model fairness or accountability.,,,0,not_related
