text,label_score,label,target_predict,target_predict_label
"Despite numerous existing algorithms for pruning (Singh & Alistarh, 2020; Zhu & Gupta, 2017; Gale et al., 2019; Jaiswal et al., 2022; Lin et al., 2020; Liu et al., 2021a; Mostafa & Wang, 2019; Dettmers & Zettlemoyer, 2019; Evci et al., 2020) and quantization (Dong et al.",,,0,not_related
"Sparse training (Mocanu et al., 2018; Jaiswal et al., 2022; Mostafa & Wang, 2019; Evci et al., 2020; Liu et al., 2021; Yuan et al., 2021; Yin et al., 2023; Kundu et al., 2021), on the other hand, starts with a (random) sparse network and updates network connectivity during training to search for good sparse neural network without any pre-training and dense training steps.",,,0,not_related
"On the other hand, unstructured sparsity [16]–[18] involves pruning elements in any position without constraints, leading to a high sparse ratio (over 80% sparse ratio in [9]) and a significant reduction in the number of FLOPs for training.",,,0,not_related
"A majority of prior arts mainly focus on ReLU-based [42], [43], structured [6], [7] or unstructured sparsity [8], [9] for sparse training.",,,0,not_related
"Structured sparsity has limitations in reducing computational complexity (less than 40% sparse ratio in [6]), while unstructured sparsity, despite saving a great number of operations (over 80% sparse ratio in [9]), is difficult to accelerate on hardware [20].",,,0,not_related
Recent pruning policies improve efficiency by starting with a sparse network (Evci et al. 2020).,,,0,not_related
"If considering s0 > 0, the layerwise sparsity of the initial mask follows the ERK distribution introduced in [31].",,,1,related
"PruneFL starts with a pre-selected node to train a global shared mask function, while FedDIP generates the mask function with weights following the Erdős-Renéyi-Kernel (ERK) distribution [31], as we will discuss in the later sections.",,,1,related
"Initial studies by [26] showed how neural networks produce accurate yet overconfident predictions, and it has been seen that this problem is exacerbated even further [13] by certain sparse training regimes like RigL [27].",,,0,not_related
Gradient growth [31]: It involves adding new connections based on the gradients values of the connections during the training process.,,,0,not_related
"Similar to the previous studies [25, 31, 32, 34], we use Cosine Annealing fdecay(t, α, Tend) = α2 (1 + cos( tπ Tend )) for topology update.",,,1,related
"Erdős-Rényi Kernel (ERK) [31]: Inspired by Erdős-Rényi initialization [28], ERK is formulated as ε(nl−1+nl+wl+hl) nl−1nlwlhl where ε indicates the sparsity level, n denotes the number of neurons at layer l, w and h are the width and the height of the l convolutional kernel.",,,0,not_related
"Inspired by SET, RigL [31] and SNFS [32] introduced gradient growth and momentum growth: the idea of using gradient and momentum information obtained by backward pass is to grow the promising connections that accelerate the exploration of optimal sparse topology.",,,0,not_related
"We know that uniform initialization assigns equal connections to each layer without considering the layer size and ERK allocates more connections to the layers with more parameters and less connections to the layers with fewer parameters [28, 31].",,,1,related
"Recent discoveries [10, 13, 25] demonstrate that layer-adaptive sparsity is the superior pruning scheme.",,,0,not_related
"[10], which is an extended Erdős-Rényi method for CNNs pruning, where layer-wise sparsity is selected by a closed-form criterion dependent on merely the layer architecture (e.",,,0,not_related
"[45, 10] adopted a global pruning threshold throughout all layers in the network to meet the model sparsity constraint.",,,0,not_related
"Table 1: Classification accuracy of sparse NNs for varying pruning rates κ based on our proposed method ART with L1, L2, and HyperSparse regularization LHS compared to dense models, and masks obtained by SNIP [20], GraSP [42], SRatio [34], LTH [9], IMP [16] and RigL [8].",,,1,related
In addition we evaluate IMP [16] and RigL [8] as dynamic pruning methods.,,,1,related
"The more resource efficient sparse→sparse methods sustain sparse NNs during training [4,8,20,32,34,37,42], whereas dense→sparse methods utilize all parameters before finding the final mask [9, 15, 16, 24, 31, 36].",,,0,not_related
"formes the methods SNIP [20], Grasp [42], SRatio [34], LTH [9] and RigL [8] on all sparsity levels.",,,0,not_related
"For example, RigL [8] iteratively prunes weights with low magnitude and therefore reactivates weights with highest gradient.",,,0,not_related
"The weights that are reactivated can be selected randomly [25] or determined by the gradients [3, 4, 8].",,,0,not_related
"[101] systematically investigate some dynamic sparse training methods (such as RigL [84], SET [93]) in RL.",,,0,not_related
[84] propose Rigged Lottery (RigL) that actives new connections during training by using gradient magnitude.,,,0,not_related
"After pruning, many PDT methods ([64, 84, 85, 86, 87]) directly obtain the subnetworks and do not require trainingfrom-scratch or fine-tuning process anymore.",,,1,related
"Graesser et al. [101] systematically investigate some dynamic sparse training methods (such as RigL [84], SET [93]) in RL.
Evci et al. [102] analyze the reasonability of dynamic sparse training.",,,0,not_related
Evci et al. [84] propose Rigged Lottery (RigL) that actives new connections during training by using gradient magnitude.,,,0,not_related
"A class of the PDT methods ([84, 93, 94, 95, 96, 97, 98]) take randomly initialized sparse network rather than dense network as the input model.",,,0,not_related
"By repeating the pruneand-grow cycle during training, this kind of method keeps searching for better sparse architecture, which is classified as dynamic sparse training in [84].",,,0,not_related
", inference), researchers have proposed various techniques (pruning [6, 13, 14, 40], sparse training [9, 21, 43], etc.",,,0,not_related
"Our method slightly differs from the original pruning and regrowing strategy [5, 10] in that we allow the pruned mask to regrow back in the same round, which allows the amounts of readjusted masks to differ across clients.",,,1,related
"• Enforcing model sparsity proves effective to reduce the training workload by learning a sparse sub-network [10, 34].",,,0,not_related
"Given a sparsity rate S, both the communication and the computation cost in federated learning will roughly reduce by S percent since they are proportional to the number of parameters [5, 10].",,,0,not_related
"The reduction in computation cost is also proportional to the degree of sparsity, but slightly lower, since our sparsity setting follows the ERK distribution [10] which assigns lower sparsity to layers with fewer redundant parameters.",,,0,not_related
"Afterward, each client can readjust its maskmc via pruning and regrowing [5, 10], with a readjustment ratio of αs (Line 10-12).",,,1,related
FedDST [5] utilizes dynamic sparse training [10] in generic FL setting.,,,0,not_related
"Roughly, for both benchmarks, it is known that sparsities lower than 90% can be achieved with approximately 1% accuracy loss relative to the original dense model, but accuracy rapidly decreases in the 90-95% range [27, 16], and that decreases are drastic at higher (≥ 95%) sparsities [67, 43].",,,0,not_related
"In this context, we implemented three leading sparse training methods: Gradual Magnitude Pruning (GMP) [81], RigL [16] and AC/DC [60], which we execute for an increasing number of epochs between 100 (standard) and 1000 (10x).",,,1,related
"In prior work, RigL executed >5x extended training for a 99%-sparse model only [16].",,,1,related
"By contrast, in sparse training methods, parameters are pruned from the model during training from scratch, either close to initialization [16, 37, 46, 70, 66], or progressively as the model is trained [24, 21, 65].",,,0,not_related
"[21] found that extended training did improved results for GMP in some cases, while RigL [16] and Powerpropagation [66] found diminishing improvements.",,,0,not_related
"Therefore, to create a more fair comparison, we consider estimated Floating-Point Operations (FLOPs) necessary for inference; these are computed as in [16].",,,1,related
