text,label_score,label,target_predict,target_predict_label
"However, due to the existence of hard samples, the pursuit of invariant features and indiscriminate elimination of domain-specific information can lead to adverse effects on within-class variations and amplify the empirical source risk, ultimately undermining the model’s generalization performance [44], [45].",,,0,not_related
"There have been many works on the unsupervised domain adaptation (UDA) [10; 11; 12; 13; 14; 15; 16; 17; 18; 19; 20; 21], the multi-target domain adaptation (MTDA) [22; 23; 23; 23; 24; 25] and the domain generalization (DG) [26; 27; 28; 29; 30; 31; 32; 33; 34; 35; 36; 37] for semantic segmentation.",,,0,not_related
"mismatch is to take the semantic labels into account [114], [115].",,,0,not_related
"In particular, they are devoted to either acquiring invariant causal mechanisms [17] or recovering causal features [27, 2] for image classification problem.",,,0,not_related
This is reasonable because the causal factors for decision-making are often stable patterns that persist across samples and domains [44].,,,0,not_related
Deep neural networks (DNNs) have shown impressive performance in computer vision tasks over the past few years.,,,0,not_related
"greatly impaired the applications of DNNs [33, 61], as training and test data often come from different distributions in reality.",,,0,not_related
"The work is supported by NSFC Program (62222604, 62206052, 62192783), China Postdoctoral Science Foundation Project (2023T160100), Jiangsu Natural Science Foundation Project (BK20210224), and CCF-Lenovo Bule Ocean Research Fund.
greatly impaired the applications of DNNs [33, 61], as training and test data often come from different distributions in reality.",,,0,not_related
"Following this line, some works [34, 38, 39, 63, 74] achieve the goal by the pre-defined causal graph to learn the key features involving class labels.",,,0,not_related
"In addition, many past works also utilize causality to find stable features across domains [1, 28].",,,0,not_related
"• Fundamental of Causal Robustness [20] • Causal Data Augmentation [2] • Invariant Causal Representation Learning [4, 14] • Invariant Causal Mechanism Learning [1] (5) Conclusion and Future Trends Finally, we conclude our tutorial with a discussion on open challenges and future directions with respect to the following: • Future directions and Promises: Causality, security, and privacy • Challenges: Limitation of data and unidentifiability",,,0,not_related
"The extent of overlap between these representations indicates the model’s ability to extract invariant features, which are crucial for generalization [17].",,,0,not_related
"Causality is recently explored to capture the invariance across different platforms [16, 17].",,,0,not_related
[42] CLS 2021 generalizability Causal inference Domain (I),,,0,not_related
