text,label_score,label,target_predict,target_predict_label
"Several existing methods try to generalize vehicle trajectory prediction ideas to human trajectory prediction by representing humans as 2D bounding boxes [5], [6], [7], [8], [9].",,,0,not_related
We also chose models that largely leverage pedestrian positional data and can work independently without image patch inputs [39] or semantic segmentation [26].,,,0,not_related
"Currently, most existing trajectory prediction methods[37, 22, 4, 23, 30] train models on one specific dataset to predict agent trajectory.",,,0,not_related
Y-net[22] structures trajectory predictions across long prediction horizons by modeling the epistemic and aleatoric uncertainty.,,,0,not_related
"We chose representative trajectory prediction methods with different base network architectures (LSTM, CNN, GCN), including Social-LSTM[2], STGAT[13], Y-net[22], and Social-STGCNN[23].",,,1,related
"information [12], [24], [26], [32], [41].",,,0,not_related
"For SDD dataset with different scenarios in university campus, the comparable methods are categorized as trajectoryimage (SimAug [28], EvolveGraph [26], Y-net [32], and Trajectorn++ [46]) and trajectory-only (PECnet [33], LB-",,,0,not_related
"In addition, comparing with Y-net [32] with the lowest error in trajectory-image methods, the performance of our method is still increased by 3.83% on ADE, and which obtains the second-lowest error on FDE.",,,1,related
"In addition, comparing with Y-net [32] with the lowest error in trajectory-image methods, the performance of our method is still increased by 3.",,,0,not_related
"For SDD dataset with different scenarios in university campus, the comparable methods are categorized as trajectoryimage (SimAug [28], EvolveGraph [26], Y-net [32], and Trajectorn++ [46]) and trajectory-only (PECnet [33], LBEBM [39], and DESIRE [24]) as shown in Table II.",,,0,not_related
"There are increasing studies that use deep learning to make these motion predictions [18], [19], [20].",,,0,not_related
Y-Net [22] proposes a scene-compliant trajectory forecasting network by factorizing,,,0,not_related
Other methods use variational autoencoders [Mangalam et al. 2021; Salzmann et al. 2020].,,,0,not_related
The output settings are in line with the data format of YNet [2].,,,1,related
"We have made some improvements on the basis of Y-Net, adding FairMOT [3] for pedestrian tracking, which combines object detection, tracking, and trajectory prediction.",,,1,related
"The data alignment results are processed by YNet, which are shown as video in Fig.",,,1,related
"To prevent YNet from processing too much data and slowing down the prediction process, we introduce a frame rule, which limit the distance between the frames and the tracked objects.",,,1,related
"However, SGNet [1] and Y-Net [2] achieved good results in pedestrian trajectory prediction.",,,0,not_related
