text,label_score,label,target_predict,target_predict_label
"ing [147], data debiasing [38, 149], synthetic sampling [268, 290], and using specialized optimization functions for creating fair classifiers (according to traditional metrics) with unbalanced data [143, 174].",,,0,not_related
"While some researchers generate data to make their data discrimination free or more fair from a causal lens [38, 43, 44], we generate synthetic datasets, not with a de-biasing goal, but to represent different dataset compositions from which models can learn and we can study their effects on impact.",,,1,related
"In our paper (including this appendix) we reproduced the following works for comparison:
1XGBoost library: https://xgboost.readthedocs.io/en/stable/python/python_api.html
• TVAE [9], code from the Synthetic Data Vault [23]: https://github.com/sdv-dev/ SDV,
• CTGAN [9], code from the Synthetic Data Vault [23]: https://github.com/sdv-dev/ SDV,
• GReaT [27], code: https://github.com/kathrinse/be_great,
• AIM [6], code: https://github.com/ryan112358/private-pgm,
• MST [30], code: https://github.com/ryan112358/private-pgm,
• GEM [8], code: https://github.com/terranceliu/iterative-dp,
• Prefair [15], code: https://github.com/David-Pujol/Prefair,
• DECAF [11], code from a reproduction study [45] (downloadable from the supplementary materials on OpenReview: https://openreview.net/forum?id=SVx46hzmhRK),
• TabFairGAN [13], code: https://github.com/amirarsalan90/TabFairGAN.",,,1,related
"We compare ProgSyn to two recent non-private (DECAF [11], and TabFairGAN [13]), and one private (Prefair [15]) fair synthetic data generation methods.",,,1,related
"In a different approach, DECAF [11] trains a causally-aware GAN, and removes undesired causal relationships at generation time to reduce bias.",,,0,not_related
"Prior work has already addressed some of the data sharing concerns: differentially private synthetic data [3, 4, 5, 6, 7, 8, 6], generating data with reduced bias [9, 10, 11, 12, 13, 14], and combining these two objectives [15].",,,0,not_related
"Another line of research that repairs training data is through training data pre-proccessing [13, 14, 32, 24], synthetic fair data [53, 31, 67, 57], and data augmentation [54, 21].",,,0,not_related
"prose, many real world applications benefit greatly from synthetic data generation, for tasks including data augmentation in the training of classifiers/regressors[22], privacy protection of sensitive data[3] or removing bias from data sets [20].",,,0,not_related
"Another line of fair generative modeling focuses on label bias, instead of representation bias (Xu et al. 2018, 2019a,b; Sattigeri et al. 2019; Jang, Zheng, and Wang 2021; Kyono et al. 2021).",,,0,not_related
"Simulation [26,28,35,42,44,45,50,59,61,62,70] is a useful tool in situations where training data for learning-based methods is expensive to annotate or even hard to acquire.",,,0,not_related
"5 In [82, 88, 89, 92], authors show that by carefully constraining a generative model—with constraints given by the fairness requirement—it is possible to generate fair synthetic data based on unfair real data.",,,0,not_related
"1), for example providing better fairness [82, 88, 89], augmenting the dataset size [4, 9, 18, 21], and creating or simulating data for different domains [86, 90].",,,0,not_related
"[82] Boris van Breugel, Trent Kyono, Jeroen Berrevoets, and Mihaela van der Schaar.",,,0,not_related
[82] introduce a causal generative model (DECAF),,,0,not_related
"This can be solved [82], but requires knowledge of the downstream model’s deployment setting, which the data publisher does not always have.",,,0,not_related
"There is a body of literature to help address these biases [106, 107], but tools for model creators are still limited.",,,0,not_related
Causal generative models have seen a variety of success with both learning and utilizing causal information and structural models to generate counterfactual images and datasets [5]–[9].,,,0,not_related
"Recent studies have demonstrated the importance of treating fairness as causation-based notions that concern the causal effect of the sensitive feature on the model outcomes [8,11,2].",,,0,not_related
"…Alaa et al., 2021a; Jarrett et al., 2021), evaluation methods for synthetic data generation (Jordon et al., 2018a; Alaa et al., 2021b), fairness van Breugel et al. (2021), and methods that include models of some of the physical processes underlying clinical parameters in the generation process…",,,0,not_related
