text,label_score,label,target_predict,target_predict_label
of representing learning on the UTS and the MTS datasets Franceschi et al. (2019). D.,,,0,not_related
"Srlt Franceschi et al. (2019): The abbreviation Srlt comes from the paper title — Unsupervised Scalable Representation Learning for Multivariate Time Series. Inspired by how word2vec Mikolov et al. (2013) is trained, this method proposes a novel triplet loss for modeling the time series data.",,,1,related
"of representing learning on the UTS and the MTS datasets Franceschi et al. (2019). D.Conv consists of layers of dilated convolutions. Compared to the previous work Franceschi et al. (2019), we do not use causal convolutions, so as to incorporate information from both before and after time step i when conducting convolution operations. Time-Series Transformer (TsTransformer): The Time-Series Transformer has proved a success in representing the MTS data type Zerveas et al. (2021). It has the same structure as the original transformer encoder Vaswani et al. (2017), except that it replaces the Layer Normalization layer with the Batch Normalization layer and the embedding layer with the linear projection layer.",,,1,related
"of representing learning on the UTS and the MTS datasets Franceschi et al. (2019). D.Conv consists of layers of dilated convolutions. Compared to the previous work Franceschi et al. (2019), we do not use causal convolutions, so as to incorporate information from both before and after time step i when conducting convolution operations. Time-Series Transformer (TsTransformer): The Time-Series Transformer has proved a success in representing the MTS data type Zerveas et al. (2021). It has the same structure as the original transformer encoder Vaswani et al.",,,1,related
"Effects on optimization Non-convex optimization in high-dimensional space has been a major challenge in deep learning since the overall process is affected by many factors Goodfellow et al. (2016), such as the initial parameters, the choice of the optimizer, the model structure, etc.",,,0,not_related
"(2020); Franceschi et al. (2019). Second, under limited computational resources, we chose to do experiments on as many datasets as possible to make conclusions informative and credible.",,,1,related
Srlt Franceschi et al. (2019): The abbreviation Srlt comes from the paper title — Unsupervised Scalable Representation Learning for Multivariate Time Series.,,,1,related
"of representing learning on the UTS and the MTS datasets Franceschi et al. (2019). D.Conv consists of layers of dilated convolutions. Compared to the previous work Franceschi et al. (2019), we do not use causal convolutions, so as to incorporate information from both before and after time step i when conducting convolution operations.",,,1,related
"(2020); Franceschi et al. (2019). Second, under limited computational resources, we chose to do experiments on as many datasets as possible to make conclusions informative and credible. It is worth noting that the model structures presented below all model the time series in both directions. LSTM: Previous work Sagheer and Kotb (2019) shows the usefulness of unsupervised pretraining of LSTM-based autoencoder for MTS prediction tasks.",,,1,related
"(2020); Franceschi et al. (2019). Second, under limited computational resources, we chose to do experiments on as many datasets as possible to make conclusions informative and credible. It is worth noting that the model structures presented below all model the time series in both directions. LSTM: Previous work Sagheer and Kotb (2019) shows the usefulness of unsupervised pretraining of LSTM-based autoencoder for MTS prediction tasks. Here we have simplified the model by constructing a vanilla bidirectional LSTM of two layers. Dilated Convolutional Neural Network (D.Conv): The Convolutional Neural Network performs well on time series forecasting Yue et al. (2022) and demonstrates its strengths",,,1,related
"The evaluation results presented in the aforementioned paper demonstrate that TST outperforms other methods, such as ROCKET [18], dilation-CNN [24], XGBoost [10], and LSTM [39], on a range of datasets, achieving the best average rank across multiple dimensions.",,,1,related
"Using the time series embeddings from [24], it learns embeddings that seamlessly blend with the local context.",,,1,related
"Specifically, for DS and PS, we adopt two layers of LSTM; for C-FID, we adopt ts2vec [24] as the backbone.",,,1,related
"To overcome these limitations, methods such as TNC [56] and T-Loss [17] have been proposed.",,,0,not_related
"In the recent, deep neural networks begin to automatically learn complex features in TSC, including supervised feature mining [24], unsupervised feature learning [23], transformer methods [15, 48, 49, 68], etc.",,,0,not_related
[19] have lower performance on one or more datasets.,,,0,not_related
"e) T-Loss [50]: T-Loss learns scalable general-purpose representations by considering inherent characteristics of time series, including highly variable lengths and sparse labeling.",,,0,not_related
"Existing temporal-level contrastive learning models either consider the temporal dependencies by leveraging temporal contrasting modules [33, 50, 51], or focus on capturing multi-scale contextual information across different granularities [52, 61, 112, 113].",,,0,not_related
"The model is trained through a multinomial logistic regression classifier, which aims to accurately discriminate all time segments in a time series by utilizing the segment indices as labels for the data points.
e) T-Loss [50]: T-Loss learns scalable general-purpose representations by considering inherent characteristics of time series, including highly variable lengths and sparse labeling.",,,0,not_related
"inherent in time series data, researchers have explored the feasibility of distinguishing contextual information at a finegrained temporal level [50, 51, 52].",,,0,not_related
"advantages in representation learning for various types of data, including image [43, 44, 45, 46], video [47, 48, 49] and time series [50, 51, 52, 53].",,,0,not_related
T-Loss [50] T-Loss learns scalable representations by taking highly variable lengths and sparse labeling properties of time series data into account.,,,0,not_related
Temporal-Level TS2Vec [52] TS-TCC [51] T-Loss [50],,,0,not_related
