text,label_score,label,target_predict,target_predict_label
"Similar to the interpretation of image generation process [10], we consider the",,,1,related
"effective way to remove spurious correlations and help learn causal representations, and has attracted considerable attention in visual and language learning [10].",,,0,not_related
Image generation process is decomposed into independent causal mechanisms in [10].,,,0,not_related
"Even state-ofthe-art deep learning models, with their high computational cost and carbon footprint [3], tend to learn simple correlations instead of capturing the underlying causal dynamics of the data [4], [5].",,,0,not_related
"Even state-of-the-art deep learning models, with their high computational cost and carbon footprint [13], tend to learn simple correlations instead of capturing the underlying causal dynamics of the data [14, 4].",,,0,not_related
"The inputs can be images (Sauer and Geiger 2021), tabular vectors (Wachter, Mittelstadt, and Russell 2017), sequential actions (Tsirtsis, De, and",,,0,not_related
"We adopt this hypothesis from Schölkopf et al. [2021], positing that distribution changes typically affect only a sparse or local subset of factors, rather than all factors simultaneously.",,,1,related
"If one has access to or can recover this causal structure, it can be used to generate samples from interventional and counterfactual queries [Kocaoglu et al., 2018, Sauer and Geiger, 2021, Nemirovsky et al., 2022].",,,0,not_related
"(1) Point counterfactual identification has been recently addressed through neural methods [16, 24, 26, 60, 73, 85, 97, 98, 101, 102, 118, 119, 124] but without identifiability results.",,,0,not_related
"Examples are normalizing flows [85]; diffusion models [16, 97]; variational inference [60, 85, 98, 118, 119]; adversarial learning [24, 73, 85, 101, 102, 124], and neural expectation-maximization [26].",,,0,not_related
"(1) The first stream [16, 24, 26, 60, 73, 85, 97, 98, 101, 102, 118, 119, 124] makes no explicit assumptions besides assuming a structural causal model (SCM) with",,,0,not_related
"L 3 C ou nt er fa ct ua l M Deep generative models [16, 24, 60, 85, 97, 98, 101, 102] ; Markovian BGMs [50, 56, 79, 80, 107, 132] ; transport-based counterfactuals [27] CSM (this paper)",,,0,not_related
"When confounders are present, disentanglement of features exhibiting spurious correlations through generative modeling becomes an arduous task [43, 40, 11].",,,0,not_related
"The application of empirical risk minimization (ERM) [49] to augmented data has proven to be effective in alleviating confounding bias and learning informative features for image data [19, 52, 13, 43].",,,0,not_related
"While previous studies [52, 13, 43] have demonstrated the efficacy of this approach in enhancing downstream task performance, they have predominantly focused on its practical benefits without conducting a comprehensive analysis of data augmentation.",,,0,not_related
"Recent endeavors have made significant strides in addressing spurious correlations stemming from confounding effects in observational data [48, 43, 13, 19, 52, 50, 2].",,,0,not_related
"Image data augmentations encompass a wide range of approaches, ranging from traditional image manipulation techniques such as rotation, flipping, cropping, among others [25, 46, 36, 16, 10, 58, 57, 19], to more recent generative-based augmentations [1, 43, 52, 13] that manipulate higher-level semantic aspects of an image, such as smiling or hair color.",,,0,not_related
", n}, X := g(Z) (5) U ∼ pU, Zi ∼ pZi ; ∀Zi ∈ Zcnf , Zj := fj(pa(Zj)); ∀Zj ̸∈ Zcnf , X := g(Z) (6) U ∼ pU, Zi ∼ pZi ; ∀Zi ∈ Zcnf ∪ {Z0}, Zj := fj(pa(Zj)); ∀Zj ̸∈ Zcnf ∪ {Z0}, X := g(Z) (7) As explained in § 2, counterfactual generative networks (CGN) [43] generates counterfactual images by simulating causal model in Eqn 7 above, performing interventions on all of {Z0} ∪ Zcnf .",,,1,related
"Addressing confounding biases in trained machine learning models has demonstrated its usefulness in various applications such as zero or few-shot learning [3, 56], disentanglement [47, 40], domain generalization [43, 8, 19], algorithmic fairness [22, 23], healthcare [13, 59].",,,0,not_related
"To overcome this limitation, counterfactual data augmentation has emerged as a promising approach [43, 52, 13, 26, 38, 9].",,,0,not_related
"X Y Gdo({Z0}∪Zcnf ) [43, 15] Gdo(X) [16, 57, 10, 58] Gdo(Zcnf ) [52, 13] Gdo(Z0)",,,1,related
"A recent method known as Counterfactual Generative Networks (CGN)[43] assumes that each image is a result of a composition of three fixed generative factors: shape, texture, and background.",,,0,not_related
"For instance, in computer vision applications, the image generation process can often be modelled based on a fixed graph (Sauer and Geiger, 2021; Tangemann et al., 2021).",,,0,not_related
"Some of these approaches focus on generating a realistic counterfactual sample (such as a “what-if” image) instead of quantifying the counterfactual distributions [42, 53, 61].",,,0,not_related
"Counterfactual generative model Generative models, including a variety of deep network architectures such as generative adversarial networks (GAN) and autoencoders, have been recently developed to estimate counterfactual outcomes [3, 12, 14, 19, 28, 31, 32, 42, 52, 53, 61, 65, 67].",,,0,not_related
