text,label_score,label,target_predict,target_predict_label
"Starting with explicit intermediate shape representations, such as voxels [38, 19] and meshes [42], which lack photorealism and are memory-inefficient, researchers have recently shifted towards using implicit functions [44, 36, 9] along with physical rendering processes [60, 37] as intrinsic 3D inductive biases.",,,0,not_related
"Inspired by the success of Generative Adversarial Networks (GAN)[16] in generating photorealistic images[24, 5, 26], researchers have been making efforts towards 3D-aware generation [38, 19, 42].",,,0,not_related
"Later approaches [10, 36, 58, 48, 68, 37, 9] successfully extract the 3D representations by the 3D generator and refine the output using image-based CNN networks.",,,0,not_related
"Prior approaches utilize GANs [19, 33, 55] to synthesize data for tasks including classification [2, 8, 43, 72, 75], 3D vision [21, 52, 64, 86], 2D segmentation [44, 74, 87], dense visual alignment [54]; or diffusion models [27, 59] for data augmentation [73] or as synthetic data for few-shot learning [25].",,,0,not_related
"Some works go further [10, 17] and reconstruct some simple 3D models from a single image.",,,0,not_related
"Conversely, other approaches [36, 58] use a single channel for illumination, which only enforces white illumination.",,,0,not_related
The recovered 3D shapes allow high-quality image editing such as relighting and object rotation [148].,,,0,not_related
"However, one common property among Unsup3d-based frameworks [5]–[8] is the absence of skip connections [9] giving networks the advantage of picking up useful details for tasks.",,,0,not_related
GAN2Shape [8] trained reconstruction networks with the help of 3D geometry clues mined from the pre-trained GAN.,,,0,not_related
"What is known about what StyleGAN knows: Various papers have investigated what StyleGAN knows, starting with good evidence that StyleGAN “knows” 3D information about faces [38, 65], enough to support editing [40, 39, 52].",,,0,not_related
Our experimental results show comparable performances to GAN2Shape [12] in terms of 2D level.,,,1,related
"Method 3DMMCNN [5]
3DMM GCN [18] Nonlinear 3DMM [7]
Unsup3D [8] GAN2Shape [12]
Ours 3DMM+CNN [5]
3DMM+GCN [18] Nonlinear 3DMM [7]
Unsup3D [8] GAN2Shape [12]
Ours
Dataset Ce1ebA Ce1ebA CelebA Ce1ebA Ce1ebA Ce1ebA
Bosphorus Bosphorus Bosphorus Bosphorus Bosphorus Bosphorus PSNR(dB)t 26.58 29.69 27.36 29.51 29.92 29.87 26.37 29.24 26.91 29.06 29.58 29.54 SSIMt 0.826 0.894 0.857 0.883 0.898 0.903 0.778 0.861 0.813 0.876 0.867 0.872 N-CD+ 0.0260 0.0145 0.0203 0.0194 0.0139 0.0136",,,1,related
"Unsup3d [8], GAN2Shape [12]) on datasets(CelebA, Bosphorus) in Table I.",,,0,not_related
"We compare our method with five state-of-the-art methods (3DMM CNN [5], 3DMM GCN [18], Nonlinear 3DMM [7], Unsup3d [8], GAN2Shape [12]) on datasets(CelebA, Bosphorus) in Table I.",,,1,related
Method 3DMMCNN [5] 3DMM GCN [18] Nonlinear 3DMM [7] Unsup3D [8] GAN2Shape [12] Ours 3DMM+CNN [5] 3DMM+GCN [18] Nonlinear 3DMM [7] Unsup3D [8] GAN2Shape [12] Ours Dataset Ce1ebA Ce1ebA CelebA Ce1ebA Ce1ebA Ce1ebA Bosphorus Bosphorus Bosphorus Bosphorus Bosphorus Bosphorus PSNR(dB)t 26.,,,0,not_related
"[12] proposed a multi-stage 3D face reconstruction framework, which utilized GAN in the second stage of training to infer the viewpoint and illumination changes of images to obtain accurate 3D face shapes.",,,0,not_related
"[2] was adopted in the experiment, which may be summed up as follows: 1.",,,0,not_related
"In [105], the authors answer the question, ”Is it possible to reconstruct the 3D shape of a single 2D image by exploiting the 3D-alike image manipulation effects produced by GANs?” with a yes using their unsupervised approach, GAN2Shape, by showing that when existing 2D GANs are trained only on images, they could accurately reconstruct its 3D shape for objects belonging to several categories including human faces, cars, buildings among others without the need for a 2D keypoint or 3D annotations.",,,0,not_related
[30] attempts to reconstruct the 3D shape using pretrained 2D GANs.,,,0,not_related
"Iterative methods [50, 30, 7] based on StyleGAN optimization can produce the most realistic face UV images.",,,0,not_related
"To this end, we use the pre-trained model of Unsup3D [45] since it has been widely applied in unsupervised face reconstruction [50, 30, 35, 49] in recent years.",,,1,related
"Previously, some approaches attempt to extract 3D structure from pretrained 2D-GANs [44, 54].",,,0,not_related
", voxels [15,31] and meshes [34] as the intermediate shape models, which lacks photorealism and is memory-inefficient.",,,0,not_related
"Generative Adversarial Network [13] has shown promising results in generating photorealistic images [5, 21, 22] and inspired researchers to put efforts on 3D aware generation [15, 31, 34].",,,0,not_related
"2021] and physics-based decomposition methods [Pan et al. 2021; Wu et al. 2020], refer to the Supplemental Document.",,,0,not_related
"Another research direction is to reconstruct the 3D geometry of an input image based on the physics-based priors of light transport, where Unsup3d [Wu et al. 2020], GAN2Shape [Pan et al. 2021], and StyleGANRender [Zhang et al. 2021] show promising results.",,,0,not_related
"2020], GAN2Shape [Pan et al. 2021], and StyleGANRender [Zhang et al.",,,0,not_related
"For the results of parametric fitting [Feng et al. 2021] and physics-based decomposition methods [Pan et al. 2021; Wu et al. 2020], refer to the Supplemental Document.",,,0,not_related
"Generative Adversarial Networks (GANs) [10] have shown promise in learning unsupervised representations of 2D data, even learning information about the underlying 3D geometry [28].",,,0,not_related
"Using the knowledge that 2D GANs can learn 3D geometrical information [28], we train a StyleGAN2 [17] network to generate rendered feet from StyleGAN2 latent codes.",,,1,related
"Recent work of [38, 57] leverage photo-geometric autoencoding and neural rendering [49] to reconstruct depth map, while estimating albedo map, viewpoint and lighting condition from a single image.",,,0,not_related
"Compared to the SFS-based approaches [27, 38, 57], ours",,,0,not_related
"Other methods focus on wild images and reconstruct 3D faces in supervised [15, 66] or unsupervised ways [33, 49].",,,0,not_related
"While aforementioned 2D GANs [15], [17], [22], [23] allow explicit head pose control to some extent, they fail to guarantee appearance consistency, leading to inconsistent identity or facial attributes when viewed from vastly different angles.",,,0,not_related
"Training one cycle of the above three steps is not enough to reconstruct the 3D shape with fine details, hence we repeat these three steps four times to refine the 3D reconstructed results [20].",,,0,not_related
"[20] adopts an ellipsoid shape as the shape prior, giving better estimations on the face depth.",,,0,not_related
"However, the discovered semantic directions by these methods are still coupled [20] with other semantic concepts.",,,0,not_related
"Since the 3D shape reconstruction requires images of consistent multiple views and lighting, recent works [6], [7], [20], [33], [34] attempt to uncover extra cues to guide the learning process.",,,0,not_related
"Note that here we have the latent codes w for the original input images as discussed in Section III-C, hence we predict the offset ∆w with an encoder E(·) to ease the training difficulty [20], whose optimization process can be denoted as",,,1,related
"[20], [33], [35] aim to manipulate the latent codes of StyleGAN [8], [9] to generate synthetic data for 3D shape learning.",,,0,not_related
"We take the iterative learning scheme of [20], and initialize the shape prior with an ellipsoid shape.",,,1,related
"However, the rendered images have unnatural distortions, we follow [20] to project the rendered images back to the latent space W of StyleGAN, which gives strong regularization on the projected images, such that they can have better quality.",,,0,not_related
"To reconstruct the 3D avatar shape from a single image, we follow the method proposed by [20], [34], where we use the manipulated images through StyleGAN to give the various viewpoint and lighting information.",,,1,related
Hence we follow [20] to reconstruct the 3D cartoon shapes.,,,1,related
"Recently, a few methods [57,47] have incorporated a pre-trained StyleGAN with a differentiable renderer, but they struggle with photorealism, high-resolution [47] and real image editing [57].",,,0,not_related
"In addition, a few unsupervised approaches have been proposed by adopting implicit 3D feature [42,43] or differentiable renderer [57,47] in generation.",,,0,not_related
"[38] recover the geometric cues from pre-trained 2D GANs and achieve exceptional reconstruction results, but the reconstructed shapes are limited to 2.",,,0,not_related
"5D, depth ✗ ✗ GAN models, pre-trained ✓ GAN2Shape [44] 2.",,,0,not_related
"Similarly, GAN2Shape [44] produces an unsupervised decomposition by using a GAN model as supervision.",,,0,not_related
"Early attempts [44,52,63] are made to mine 3D geometric cues from the pretrained 2D GAN models in an unsupervised manner.",,,0,not_related
"Additionally, we add a depth smoothness loss Lds used in [3, 27] to reduce inference error of surface normals.",,,1,related
"Differently, the semantics-embedding networks of GAN2Shape use the rendered images as a intermediary, while LiftedGAN does not and achieves high-fidelity rotation results in a large angle range.",,,0,not_related
"As GAN2Shape has to do GAN inversion to produce multi-view images, it will have more model parameters and cost much more time to retrain its networks for each input image.",,,0,not_related
"Besides, GAN2Shape, while produces realistic qualitative results, is a resource-consuming method that should additionally
re-train StyleGAN2.",,,0,not_related
"GAN2Shape [3] and [16] uses randomly sampled view to render more versions of input for learning, while SMR uses interpolated attributes to avoid unreasonable sampling values.",,,0,not_related
"7, are not vivid enough comparing to GAN2shape [3].",,,0,not_related
GAN2Shape [3] and LiftedGAN [24] use neural networks and a differentiable renderer [25] for reasoning the mapping process by semantics-embedding-semantics selfmapping.,,,0,not_related
Experiments show that ASRMM outperforms the stateof-the-art unsupervised shape learning methods [3] on BFM [8] dataset in some reconstruction metric.,,,0,not_related
