text,label_score,label,target_predict,target_predict_label
"Although the roll-out of learned weights from attention mechanisms has been used as a proxy to approximate in a post-hoc fashion which regions of the input space support the prediction [17], the extent to which this holds true is still a matter of debate [1, 5].",,,0,not_related
Method Drop (↓) Inc (↑) Coher (↑) Compl (↓) ADCC (↑) Drop (↓) Inc (↑) Coher (↑) Compl (↓) ADCC (↑) Relevance[Chefer et al. [2021]] 55.,,,1,related
"Chefer et al. [2021] improved the visualization quality of attention-rollout and enabled generating class specific activation map with relevance information but it requires gradient information so it cannot be used for supporting explainability in inference time. And, all the existing techniques require the accessibility to the all attention layer’s activation in a model and it requires deeper model dependency. To overcome the limitations of existing XAI techniques for ViT, we propose an accurate and efficient reciprocal information-based approach. Our method utilizes reciprocal relationship between new spatially masked feature inputs (positional token masking) and network’s prediction results. By identifying these relations, we can generate visual explanations that provide insights into the model’s decision-making process without using attention layers’ information and assuming their internal relationship as previous researches. Our approach not only improves the interpretability of ViT models but also enables users to use XAI result in their inference system without trainable model. We evaluate our method on a range of ViT classification models and demonstrate its effectiveness in generating high-quality visual explanations that aid in understanding the models’ behavior and its accuracy in measuring Average Drop-Coherence-Complexity (ADCC) score suggested by Poppi et al. [2021]. The main contributions of this paper include:",,,1,related
Chefer et al. [2021] improved the visualization quality of attention-rollout and enabled generating class specific activation map with relevance information but it requires gradient information so it cannot be used for supporting explainability in inference time.,,,0,not_related
"The relevancy map loss, uses a CLIP-based relevancy [11] to provide rough estimation for the localization map",,,1,related
"Attention rollout [1, 9] is a popular way to understand whether attention modules can provide such explanations [19, 34].",,,0,not_related
"Both methods have been applied to derive the relevance score of inputs in Transformer-based models (Wu & Ong, 2021; Chefer et al., 2021).",,,0,not_related
"For the intepretation of the attention in ShE, SE, DE, BERT, and its variants we used the tool developed by (Chefer et al., 2021).",,,1,related
"The current effective methods are Rollout [1], TransAtt [7], GradCAM [30], PRLP [38] and GenAtt [6].",,,1,related
"Chefer et al. (Chefer, Gur, and Wolf 2021) allocated local correlations based on deep Taylor decomposition, subsequently propagating these correlations across layers, involving both attention and residual connections.",,,0,not_related
"Class-specific interpretability can be obtained by extensions like Contrastive-LRP (CLRP) and Softmax-Gradient- LRP (SGLRP) where the results of the class to be visualized are contrasted with the results of all other classes, to emphasize the differences and produce a class-dependent heatmap [100].",,,0,not_related
"associations among features and output, lack of propagated relevancy through the attention layers partially addressed through a new layer-propagation strategy, and unstable interpretability with covariate shift [100, 101].",,,0,not_related
"Similar variants such as positive / negative perturbations (Chefer et al., 2021a) or using masking in (Hase et al., 2021) have also been used for evaluating the explainability of methods.",,,0,not_related
"…short-term memory (LSTM) architectures (Li et al., 2016; Arras et al., 2017; Kádár et al., 2017) and more complex state-of-the-art transformerstack-based architectures (Guan et al., 2019; Wallace et al., 2019; De Cao et al., 2020; Chefer et al., 2021b; Hase et al., 2021; Feldhus et al., 2021).",,,0,not_related
• Exploiting the intepretability capabilites of the transformer model to provide explanations of its results [9].,,,1,related
"Additionally, the transformer model offers inherent interpretability properties [9], allowing for explaining algorithms to provide insight about how a certain result was achieved.",,,0,not_related
upon previous research in this field [57] and presents a graph Transformer relevancy map.,,,0,not_related
"methods, which are IG [30], BlurIG [64], GuidedIG [35], I-GOS [31], LIME [46], XRAI [38], GradCAM [6], GradCAM++ [28], Score-CAM [39], Transformer Explainability [65].",,,0,not_related
Transformer Explainability [65] propose a novel way to compute relevancy for the transformer network.,,,0,not_related
Hybrid models can potentially be also used to improve model interpretability [22-25].,,,0,not_related
[15] is adopted to interpret the transformer model and highlight important words.,,,0,not_related
"For the text modality, we employ the interpretability of transformers approach [15].",,,1,related
3) The perturbation test: This test consists of two experiments: Most Relevant First Perturbation (MRFP) and Least Relevant First Perturbation (LRFP) as described in the work by Hila’s method [46].,,,0,not_related
"[65] leverage a transformer interpretability method [218] to generate coarse relevance maps for each category, which are then refined by test-time-augmentation",,,0,not_related
"Vision transformers [61, 62], on the other hand, have demonstrated superior performance and should be investigated [63] further.",,,0,not_related
Recent work has introduced the assignment of a local relevancy score [21].,,,0,not_related
", by analyzing gradients [4, 47, 53] and attentions [11, 31, 59].",,,0,not_related
"[39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 74, 75, 76, 77] I think the formatting may have gotten screwed up (or Gerrit made it look ugly) [ ] below assignments also should be removed",,,0,not_related
"To improve explainability using attention-based mechanisms, recent works have proposed transformer-based sequence-to-sequence models [47], [48].",,,0,not_related
"Many studies focus on visualizing the attention maps to interpret the principle of the network, especially for the transformer modules [1,6].",,,0,not_related
"Unlike TextShield, which relies on computationally intensive saliency factors [9] and lacks the utilization of attention cues inherent in transformer architecture, ITDT is specifically designed to tackle the challenges posed by large and complex transformer-based models.",,,0,not_related
"In order to verify the effectiveness of our proposed DynaSlim, we leverage a local relevancebased calculating method [26] to visualize the significant parts of the image that lead to a certain classification.",,,1,related
Attention map visualization on ImageNet-1K with [26].,,,0,not_related
[461] show that Transformer attention is often fragmented and does not provide a robust explanation.,,,0,not_related
"We report the additional visual explanations and evaluations on various methods and models, including GradCAM, FullGrad, GradCAM++, WGradCAM, RAP, RSP, AGF, SGLRP, and transformer interpretability (Chefer, Gur, and Wolf 2021).",,,1,related
"An architecture that will be explored is transformers [9], which in this context can be employed for the unsupervised matching between symbolic annotations and audio features.",,,0,not_related
[33] proposed a visualization method for Transformer networks that integrates attention and correlation scores into multiple attention modules and includes normalization terms for non-parametric layers.,,,0,not_related
"In [23], the authors employed LRP-based relevance to compute scores for each attention head in layers of a transformer which obtains state-of-the-art results, although, this method is not applicable to CNNs.",,,0,not_related
"However, few studies have actually delved into what it is that the models actually learn (Raghu et al., 2021; Nguyen et al., 2021; Chefer et al., 2021) and even fewer have examined point clouds in particular (Zhang et al., 2019; Tayyub et al., 2022).",,,0,not_related
"Other works (Tayyub et al., 2022; Chefer et al., 2021) utilize gradient-based methods in order to visualize the receptive fields or the relevancy of input patches towards the model’s decision.",,,0,not_related
"However, few studies have actually delved into what it is that the models actually learn (Raghu et al., 2021; Nguyen et al., 2021; Chefer et al., 2021) and even fewer have examined point clouds in particular (Zhang et al.",,,0,not_related
", heatmaps [5, 6] and input masks [7, 8]), instead of providing a mechanistic understanding of its inner-workings.",,,0,not_related
"Most available methods concentrate on visualizing attention scores [20] or reconstructing the attention flow [21], while other methods were introduced solely for visualizing the saliency maps of Transformers working with images [22].",,,0,not_related
We adopt a recent Transformer visualization method [4] to visualize the Transformer-based video encoder of our CMMT model.,,,1,related
"For instance, we could pick a particular neuron in the embedding and trace back what parts of a particular input sequence excite that neuron using methods such as layer-wise relevance propagation [Bach et al., 2015, Chefer et al., 2021].",,,1,related
"While they can make accurate predictions, understanding why they made a certain prediction is not straightforward, which could be problematic in a healthcare setting where interpretability is often necessary for clinicians to trust and act on model predictions [33].",,,0,not_related
(2021) [3] RobustViT [4] ICE-f (Ours) ICE (Ours) Pixel-wise accuracy Mean IoU Pixel-wise accuracy Mean IoU Pixel-wise accuracy Mean IoU Pixel-wise accuracy Mean IoU Pixel-wise accuracy Mean IoU Pixel-wise accuracy Mean IoU Pixel-wise accuracy Mean IoU,,,0,not_related
", relevance propagation rule, integration of propagation information, relevance, and attention scores) and solved some issues due to dependence on non-positive values and skip connections propagated in the learning process caused by the structural characteristics of vision transformers [3].",,,0,not_related
Later studies have evaluated the degree to which each attention head contributes to performance [36] or integrated the relevance and attention scores in layers through the proposal of a relevance propagation rule [3].,,,0,not_related
"However, GradCAM has not been effectively applied to explainability visualization for vision transformers because of the structural nature of the transformers, which classify image classes using [CLS] tokens [3].",,,0,not_related
"Despite the advantage of this optimization, challenges to explainability visualization for vision transformers remain given their structural characteristics [3, 4].",,,0,not_related
The effect described is also different than the relevancy maps obtained by explainability methods such as GradCAM [31] or recent transformer explainability methods [8].,,,0,not_related
"Note that DTA differs from the co-attention introduced in prior works [5, 6], wherein both cases, the attention is computed based on a specific task.",,,0,not_related
"This deviation from the target distribution causes the attention-attenuation problem [4] between generation chains of R and G, leading to the generation of images that diverge from the reference.",,,0,not_related
"Explainable deep learning methods have recently been effective in visualizing the internal decision-making processes of CNN and Transformer models [7], [18], [9].",,,0,not_related
"Inspired by recent work on Transformer-based image classification [29, 30], we propose a framework for regression tasks operating on molecular strings, and develop an explainable AI technique for chemical language models, using solely the model without external tools or information.",,,1,related
"Recent approaches overcome this limitation by considering all Transformer components and aggregating importance throughout the layers while retaining context [28, 29].",,,0,not_related
"There have been several methods proposed in the literature for generating attention visualizations in classification tasks, such as Attention Roll-Out [31] and Gradient Attention Roll-Out [32].",,,0,not_related
[50] reassigned a trainable relevancy map to the input image and propagate it through all the self-attention layers.,,,0,not_related
"Therefore, the relevance map that corresponds to the CLS token links each of the tokens to the CLS token, and the strength of this link can be intuitively considered as an indicator of the contribution of each token to the classification [60].",,,0,not_related
(b) Bottom: feature map visualization using Transformer Attribution method [60].,,,0,not_related
"[5] also argues that the intermediate artifacts of self-attention, such as queries and keys, are underexplored.",,,0,not_related
"In addition, considering the architecture difference between CNNs and transformers, some works [5, 33] adopt the Deep Taylor Decomposition [36] principle, based on which attention and relevancy scores are integrated across multiple layers for generating class-aware activation maps.",,,0,not_related
"For explaining BERT, we employ the transformer visualization method proposed in Chefer et al. (2021) to map back from the [CLS] activation concepts to input tokens.",,,1,related
"Similarly, the codebase used for replicating the visualization method (Chefer et al., 2021) and the baseline method (Chen et al., 2018) are licensed under the MIT license, which allows for redistribution of the code.",,,1,related
"We use the transformer visualization approach (Chefer et al., 2021) and Grad-CAM (Selvaraju et al., 2017), which rely on the gradients generated from the red path.",,,1,related
"With the trained BrainNPT model, for any given brain network, we can obtain the relevance scores of corresponding ROI with LRP methods.",,,1,related
The Transformer models with the <cls> classification embedding vectors have been proven to be interpretable using self-attribution scores [40] or layer-wise relevance propagation (LRP) [41] in NLP or CV domain.,,,0,not_related
"In addition, the proposed model could be interpreted by layer-wise relevance propagation (LRP), which is one of the most prominent explanation techniques for deep neural networks.",,,0,not_related
"The BrainNPT contains <cls> classification embedding vector, the Transformer block, and fully connected layers, and it is able to use LRP to calculate the relevance scores of each ROI for the classification results.",,,1,related
"Based on LRP for interpretation of BrainNPT, we could obtain the local relevance for an input sample using deep Taylor decomposition method [42].",,,1,related
"For a trained BrainNPT model, its relevance scores of ROIs can be calculated based on LRP for Transformer’s self-attention, FFN, GELU activation function and MLP. Finally, by the chain rule, the relevance score of each ROI can be estimated in the input brain network.",,,0,not_related
"Moreover, the pre-training strategies and the influence of the parameters of the model were further analyzed, and the trained BrainNPT model was interpreted by LRP.",,,0,not_related
"Considering the similarity between BrainNPT with BERT [7] and ViT [21], we adapted an LRP based interpretation method for the BrainNPT model to explore which ROIs in the brain networks have the key impact on classification.",,,1,related
"Interpretability is also another crucial criteria, especially in sensitive scenarios like medical applications, and despite some efforts to improve it[13, 38], investigation of interpratibility of attention-based architectures is more challenging compared to CNNs[36].",,,0,not_related
"The ROAR protocol and its variants have been used to evaluate attribution methods across a range of tasks, including image domain tasks Chefer et al. [2021], Yang et al. [2020], natural language processing Ismail et al. [2021], Zhang et al.",,,0,not_related
"The ROAR protocol and its variants have been used to evaluate attribution methods across a range of tasks, including image domain tasks Chefer et al. [2021], Yang et al. [2020], natural language processing Ismail et al. [2021], Zhang et al. [2021], graph structure analysis Funke et al. [2022], and time-series analysis Liang et al. [2020], Ismail et al. [2020]. The ROAR protocol has been established as the primary evaluation methodology in Meng et al.",,,0,not_related
"The ROAR protocol and its variants have been used to evaluate attribution methods across a range of tasks, including image domain tasks Chefer et al. [2021], Yang et al.",,,0,not_related
"The ROAR protocol and its variants have been used to evaluate attribution methods across a range of tasks, including image domain tasks Chefer et al. [2021], Yang et al. [2020], natural language processing Ismail et al. [2021], Zhang et al. [2021], graph structure analysis Funke et al. [2022], and time-series analysis Liang et al.",,,0,not_related
"The ROAR protocol and its variants have been used to evaluate attribution methods across a range of tasks, including image domain tasks Chefer et al. [2021], Yang et al. [2020], natural language processing Ismail et al. [2021], Zhang et al. [2021], graph structure analysis Funke et al.",,,0,not_related
"The ROAR protocol and its variants have been used to evaluate attribution methods across a range of tasks, including image domain tasks Chefer et al. [2021], Yang et al. [2020], natural language processing Ismail et al. [2021], Zhang et al. [2021], graph structure analysis Funke et al. [2022], and time-series analysis Liang et al. [2020], Ismail et al.",,,0,not_related
"The ROAR protocol and its variants have been used to evaluate attribution methods across a range of tasks, including image domain tasks Chefer et al. [2021], Yang et al. [2020], natural language processing Ismail et al.",,,0,not_related
", CAM [49], and GradCAM [33] for convolutional neural networks; [7] for Transformers [40].",,,0,not_related
"Therefore, we employ an improved Layer-wise Relevance Propagation (LRP) method [16] which integrates the weighted attention relevance for each MSA block.",,,1,related
"In addition, we employ an improved Layer-wise Relevance Propagation (LRP) method [16] for the interpretation of the spectral transformer.",,,1,related
"According to [16], the relevance rule can be described as",,,0,not_related
"Gradient-based methods have also been used to visualize ViT models [73, 13].",,,0,not_related
"[5], Attention Rollout [1], and Grad-CAM [19].",,,0,not_related
"The former is characterized by the use of the gradients of a model’s output with respect to a layer’s input as an indicator of importance [19, 21, 22], while the latter relies on the Deep Taylor Decomposition method [16] to recursively break down the model’s output into the contributions of each layer [3, 5, 20].",,,0,not_related
"Recently, a Layerwise Relevance Propagation for Transformers (TransLRP) approach [6] was introduced to",,,0,not_related
utilized a perturbation metric that demonstrated the superiority of their method over others significantly [6].,,,0,not_related
"We aim to perform a quantitative evaluation of the interpretation method adapted specifically to ViTs [6], in comparison to model-agnostic [25] and attention-based interpretation methods [4], on the example of medical imaging.",,,1,related
For TransLRP we utilize the implementation from the original work [6].,,,1,related
"As a current state-of-the-art approach to explaining ViTs, we rely on the TransLRP algorithm proposed in [6].",,,1,related
"Several XAI methods have been proposed or adapted for ViTs [1, 6], yet a rigorous and standardized evaluation of these methods in terms of their quality of explanations is still lacking.",,,0,not_related
"The problem of noisy activation is pervasive across various research papers, including explainability methods for convolutional neural networks (CNNs) [47,56], vision transformers [9], and CLIP [31,10].",,,0,not_related
"with previous explainability works, including similarity map of original CLIP, Grad-CAM [47] for CNN, pLRP [28] implemented by [9] for multiple layers, Bi-",,,0,not_related
CLIP; see results of Bi-Modal [8] built upon explainability of ViT [9] and gScoreCAM [10] for CLIP-based localization in Fig.,,,1,related
Recent methods [9] have focused on explainability for vision transformers [16] based on self-attention and gradient.,,,0,not_related
"[9] proposed a new method for information propagation within Transformer model components based on LRP attribution, which comprehensively understands the decision-making and inference processes within the model.",,,0,not_related
"[9, 8], however, individual attention maps provide limited representation of the overall behavior of the model.",,,0,not_related
